Work Order Number,Primary Resident,Created At,Amount,Resident Requested
99585-1,"Williams, Daniel V.",2022-09-21 00:00:00,0.0,Yes
99608-1,"Jones, Jacob Y.",2022-09-22 00:00:00,0.0,Yes
99621-1,"Miller, Pamela V.",2022-09-22 00:00:00,0.0,Yes
99671-1,"Taylor, Steven E.",2022-09-25 00:00:00,0.0,Yes
99688-1,Business Tenant 11,2022-09-26 00:00:00,0.0,Yes
99713-1,"Martinez, Paul C.",2022-09-26 00:00:00,0.0,Yes
99715-1,"Lopez, Henry T.",2022-09-26 00:00:00,0.0,Yes
99821-1,"Parker, Lisa C.",2022-09-29 00:00:00,0.0,No
99910-1,"Morris, Jeffrey D.",2022-10-03 00:00:00,0.0,Yes
99931-1,"Stewart, Jacob F.",2022-10-03 00:00:00,0.0,Yes
99952-1,"Lewis, Kimberly T.",2022-10-04 00:00:00,0.0,Yes
100025-1,"Cox, Steven W.",2022-10-06 00:00:00,0.0,Yes
100044-1,"Richardson, Ronald N.",2022-10-06 00:00:00,0.0,Yes
100049-1,"Perez, Adam T.",2022-10-06 00:00:00,0.0,Yes
100073-1,"Bennett, James J.",2022-10-07 00:00:00,0.0,No
100377-1,"Bennett, James J.",2022-10-19 00:00:00,0.0,No
100417-1,"Thomas, Elizabeth E.",2022-10-20 00:00:00,0.0,Yes
114261-1,"Murphy, Walter Y.",2023-12-20 00:00:00,0.0,Yes
114306-1,"Flores, Christine N.",2023-12-22 00:00:00,0.0,Yes
114354-1,"Flores, Kenneth L.",2023-12-25 00:00:00,0.0,Yes
114390-1,"Murphy, Melissa M.",2023-12-26 00:00:00,0.0,Yes
114431-1,"Nguyen, Sharon A.",2023-12-28 00:00:00,0.0,Yes
114470-1,"Miller, Carol H.",2023-12-29 00:00:00,0.0,Yes
114488-1,"Hall, Kimberly P.",2023-12-30 00:00:00,0.0,Yes
114537-1,"Collins, Gregory J.",2024-01-02 00:00:00,0.0,No
114556-1,"Clark, Brenda J.",2024-01-02 00:00:00,0.0,No
114560-1,"Jones, Jacob Y.",2024-01-02 00:00:00,0.0,Yes
114566-1,"Scott, David B.",2024-01-02 00:00:00,0.0,Yes
114568-1,"Scott, David B.",2024-01-02 00:00:00,0.0,Yes
114570-1,"Morris, Jeffrey D.",2024-01-02 00:00:00,0.0,Yes
114588-1,"Lee, Gregory U.",2024-01-03 00:00:00,0.0,Yes
114604-1,"Nelson, Anthony Y.",2024-01-03 00:00:00,0.0,No
114621-1,"Morales, Douglas L.",2024-01-03 00:00:00,0.0,Yes
114628-1,"Lewis, Kimberly T.",2024-01-03 00:00:00,0.0,Yes
114631-1,"Escobar Rios, Amy D.",2024-01-04 00:00:00,0.0,Yes
114638-1,"Ortiz, Peter N.",2024-01-04 00:00:00,0.0,Yes
114639-1,"Howard, Lauren B.",2024-01-04 00:00:00,0.0,No
114660-1,"Harris, Michael V.",2024-01-04 00:00:00,0.0,Yes
114736-1,"Gutierrez, Anna M.",2024-01-06 00:00:00,0.0,Yes
114803-1,"Harris, Michael V.",2024-01-09 00:00:00,0.0,Yes
114860-1,"Bennett, James J.",2024-01-10 00:00:00,0.0,Yes
115087-1,"Diaz, Michael P.",2024-01-15 00:00:00,0.0,Yes
115130-1,"Cabral Nunez, Stephen E.",2024-01-16 00:00:00,0.0,No
115191-1,"Harris, Michael V.",2024-01-17 00:00:00,0.0,Yes
115200-1,"Harris, Michael V.",2024-01-17 00:00:00,0.0,No
115236-1,"Harris, Michael V.",2024-01-17 00:00:00,0.0,Yes
115261-1,"Davis, Daniel T.",2024-01-18 00:00:00,0.0,No
115302-1,"Gray, Anna H.",2024-01-18 00:00:00,0.0,Yes
115311-1,"Cook, Nicholas J.",2024-01-19 00:00:00,0.0,Yes
115470-1,"Green, George D.",2024-01-23 00:00:00,0.0,Yes
115540-1,"Ortiz, Peter N.",2024-01-25 00:00:00,0.0,Yes
115560-1,"Lewis, Kimberly T.",2024-01-25 00:00:00,0.0,Yes
115693-1,"Gray, Anna H.",2024-01-30 00:00:00,0.0,No
115799-1,"Howard, Lauren B.",2024-02-01 00:00:00,0.0,Yes
115852-1,"Harris, Walter K.",2024-02-04 00:00:00,0.0,Yes
115891-1,"Wood, Ryan T.",2024-02-05 00:00:00,0.0,Yes
115947-1,"Roberts, Sandra Q.",2024-02-07 00:00:00,0.0,Yes
115987-1,"Wood, Ryan T.",2024-02-08 00:00:00,0.0,Yes
116211-1,"Ruiz, George H.",2024-02-16 00:00:00,0.0,Yes
116212-1,"Miller, Eric F.",2024-02-16 00:00:00,0.0,Yes
116213-1,"Mitchell, Barbara K.",2024-02-16 00:00:00,0.0,Yes
116214-1,"Mitchell, Sarah M.",2024-02-17 00:00:00,0.0,Yes
116216-1,"Cuevas Bermudez, Daniel H.",2024-02-17 00:00:00,0.0,Yes
116276-1,"Phillips, Frank T.",2024-02-20 00:00:00,0.0,Yes
116277-1,"Jackson, Joseph S.",2024-02-20 00:00:00,0.0,Yes
116279-1,"Smith, Ashley M.",2024-02-20 00:00:00,0.0,Yes
116280-1,"Gutierrez, Anna M.",2024-02-20 00:00:00,0.0,Yes
116600-1,"Gutierrez, Anna M.",2024-03-01 00:00:00,0.0,No
116720-1,"Perez, Benjamin V.",2024-03-05 00:00:00,0.0,Yes
116735-1,"Gray, Anna H.",2024-03-05 00:00:00,0.0,Yes
116753-1,"Gray, Anna H.",2024-03-05 00:00:00,0.0,Yes
116763-1,"Smith, Ashley M.",2024-03-06 00:00:00,0.0,Yes
117000-1,"Collins, Gregory J.",2024-03-13 00:00:00,0.0,No
117360-1,"Cox, Steven W.",2024-03-24 00:00:00,0.0,Yes
117705-1,"Smith, Stephanie P.",2024-04-03 00:00:00,0.0,Yes
117776-1,"Robinson, Aaron A.",2024-04-04 00:00:00,0.0,Yes
117777-1,"Robinson, Aaron A.",2024-04-04 00:00:00,0.0,Yes
117783-1,"Hernandez, William L.",2024-04-05 00:00:00,0.0,Yes
117785-1,"Gutierrez, Anna M.",2024-04-05 00:00:00,0.0,Yes
117814-1,"Hernandez, William L.",2024-04-05 00:00:00,0.0,Yes
117836-1,"Sanchez, Mary A.",2024-04-07 00:00:00,0.0,Yes
117878-1,"Escobar Rios, Amy D.",2024-04-08 00:00:00,0.0,Yes
117883-1,"Scott, Andrew D.",2024-04-08 00:00:00,0.0,Yes
117909-1,"Mendoza, Matthew V.",2024-04-09 00:00:00,0.0,Yes
117922-1,"Escobar Rios, Amy D.",2024-04-09 00:00:00,0.0,Yes
117967-1,"Murphy, Michael B.",2024-04-10 00:00:00,0.0,No
118008-1,"Wilson, Donna P.",2024-04-11 00:00:00,0.0,Yes
118070-1,"Chavez, Christopher N.",2024-04-12 00:00:00,0.0,Yes
118104-1,"Bennett, James J.",2024-04-13 00:00:00,0.0,Yes
118116-1,"Escobar Rios, Amy D.",2024-04-14 00:00:00,0.0,Yes
118117-1,"Escobar Rios, Amy D.",2024-04-14 00:00:00,0.0,Yes
118170-1,"Escobar Rios, Amy D.",2024-04-15 00:00:00,0.0,No
118200-1,"Gray, Anna H.",2024-04-16 00:00:00,0.0,Yes
118277-1,"Mendoza, Matthew V.",2024-04-17 00:00:00,0.0,Yes
118283-1,"Williams, Daniel V.",2024-04-17 00:00:00,0.0,Yes
118319-1,"Wright, Jennifer Q.",2024-04-18 00:00:00,0.0,Yes
118346-1,"Wright, Michelle S.",2024-04-19 00:00:00,0.0,Yes
118370-1,"Jones, Jacob Y.",2024-04-21 00:00:00,0.0,Yes
118440-1,"Clark, Brenda J.",2024-04-23 00:00:00,0.0,Yes
118594-1,"Harris, Walter K.",2024-04-28 00:00:00,0.0,Yes
118628-1,"Williams, Daniel V.",2024-04-29 00:00:00,0.0,Yes
118664-1,"Davis, Daniel T.",2024-04-29 00:00:00,0.0,Yes
118674-1,"Mendoza, Matthew V.",2024-04-29 00:00:00,0.0,Yes
118694-1,"Ramirez, Joan M.",2024-04-30 00:00:00,0.0,Yes
118738-1,"Jones, Jacob Y.",2024-05-01 00:00:00,0.0,Yes
118791-1,"Hill, Diane B.",2024-05-02 00:00:00,0.0,Yes
118792-1,"Gutierrez, Anna M.",2024-05-02 00:00:00,0.0,Yes
118909-1,"Hill, Diane B.",2024-05-06 00:00:00,0.0,Yes
118921-1,"Moore, Dorothy W.",2024-05-06 00:00:00,0.0,Yes
119111-1,"Jones, Christina K.",2024-05-12 00:00:00,0.0,Yes
63725-1,"Rivera, Shirley H.",2019-11-07 00:00:00,0.0,Yes
132502-1,"Miller, Carol R.",2025-02-25 00:00:00,0.0,No
132539-1,"Mitchell, Barbara K.",2025-02-26 00:00:00,0.0,Yes
132563-1,"Jones, Jacob Y.",2025-02-27 00:00:00,0.0,Yes
132592-1,"Jones, Jacob Y.",2025-02-27 00:00:00,0.0,Yes
132708-1,"Scott, David B.",2025-02-28 00:00:00,0.0,Yes
132735-1,"Green, Kathleen B.",2025-03-01 00:00:00,0.0,Yes
132765-1,"Hernandez, Nicholas N.",2025-03-02 00:00:00,0.0,Yes
132785-1,"Gutierrez, Anna M.",2025-03-03 00:00:00,0.0,Yes
132898-1,"Smith, Stephanie P.",2025-03-05 00:00:00,0.0,Yes
132925-1,"Turner, Carolyn S.",2025-03-06 00:00:00,0.0,No
132950-1,"Bailey, Kyle S.",2025-03-07 00:00:00,0.0,Yes
133005-1,"Kim, Kenneth J.",2025-03-09 00:00:00,0.0,Yes
133006-1,"Kim, Kenneth J.",2025-03-09 00:00:00,0.0,Yes
133014-1,"Cuevas Bermudez, Daniel H.",2025-03-10 00:00:00,0.0,Yes
133017-1,"Bailey, Kyle S.",2025-03-10 00:00:00,0.0,No
133028-1,"Nguyen, Sharon A.",2025-03-10 00:00:00,0.0,Yes
133099-1,"Jones, Jacob Y.",2025-03-11 00:00:00,0.0,Yes
133187-1,"Ruiz, Amanda K.",2025-03-13 00:00:00,0.0,No
133231-1,"Howard, Alexander D.",2025-03-14 00:00:00,0.0,Yes
133232-1,"Howard, Alexander D.",2025-03-14 00:00:00,0.0,Yes
133243-1,"Rodriguez, Christine A.",2025-03-14 00:00:00,0.0,No
133293-1,"Morgan, Patricia J.",2025-03-17 00:00:00,0.0,Yes
133309-1,"Kim, Kenneth J.",2025-03-17 00:00:00,0.0,Yes
133310-1,"Mendoza, Ashley Y.",2025-03-17 00:00:00,0.0,Yes
133394-1,"Mendoza, Matthew V.",2025-03-18 00:00:00,0.0,Yes
133488-1,"Mendoza, Ashley Y.",2025-03-20 00:00:00,0.0,Yes
133560-1,"Lee, Gregory U.",2025-03-21 00:00:00,0.0,Yes
133610-1,"Hernandez, Victoria J.",2025-03-24 00:00:00,0.0,Yes
133641-1,"Jackson, Patricia U.",2025-03-24 00:00:00,0.0,No
133646-1,"Ward, Richard L.",2025-03-24 00:00:00,0.0,Yes
133660-1,"Johnson, Rachel J.",2025-03-25 00:00:00,0.0,Yes
133666-1,"White, Dennis J.",2025-03-25 00:00:00,0.0,No
133732-1,"Morgan, Patricia J.",2025-03-26 00:00:00,0.0,No
133733-1,"Robinson, Evelyn C.",2025-03-26 00:00:00,0.0,Yes
133900-1,"Flores, Kenneth L.",2025-03-31 00:00:00,0.0,Yes
133953-1,"Smith, Stephanie P.",2025-04-01 00:00:00,0.0,Yes
133989-1,"Rogers, Angela S.",2025-04-01 00:00:00,0.0,Yes
134042-1,"Robinson, Evelyn C.",2025-04-03 00:00:00,0.0,Yes
134095-1,"Ward, Kelly J.",2025-04-03 00:00:00,0.0,Yes
134116-1,"Ramirez, Joan M.",2025-04-04 00:00:00,0.0,No
134149-1,"Gutierrez, Anna M.",2025-04-05 00:00:00,0.0,Yes
134257-1,"Martin, Donna K.",2025-04-08 00:00:00,0.0,Yes
134293-1,"Wilson, Karen T.",2025-04-09 00:00:00,0.0,No
134309-1,"Wilson, Donna P.",2025-04-10 00:00:00,0.0,Yes
134332-1,"Harris, Walter K.",2025-04-10 00:00:00,0.0,Yes
134400-1,"Kim, Kenneth J.",2025-04-13 00:00:00,0.0,Yes
134401-1,"Kim, Kenneth J.",2025-04-13 00:00:00,0.0,Yes
134428-1,"Wilson, Karen T.",2025-04-13 00:00:00,0.0,Yes
134439-1,"Wilson, Donna P.",2025-04-14 00:00:00,0.0,Yes
134490-1,"Wilson, Donna P.",2025-04-15 00:00:00,0.0,Yes
134509-1,"Flores, Kenneth L.",2025-04-15 00:00:00,0.0,Yes
134533-1,"Diaz, Michael P.",2025-04-15 00:00:00,0.0,Yes
134561-1,"Diaz, Michael P.",2025-04-16 00:00:00,0.0,Yes
134743-1,"Cabral Nunez, Stephen E.",2025-04-21 00:00:00,0.0,Yes
134824-1,"Ortiz, Jack A.",2025-04-22 00:00:00,0.0,Yes
134873-1,"Rivera, Shirley P.",2025-04-24 00:00:00,0.0,No
134900-1,"Diaz, Michael P.",2025-04-25 00:00:00,0.0,Yes
134918-1,"Martin, Donna K.",2025-04-25 00:00:00,0.0,Yes
134960-1,"Lee, Gregory U.",2025-04-26 00:00:00,0.0,Yes
134991-1,"Martin, Donna K.",2025-04-27 00:00:00,0.0,Yes
135106-1,"Thompson, Jeffrey P.",2025-04-29 00:00:00,0.0,Yes
135166-1,"Johnson, Rachel J.",2025-04-30 00:00:00,0.0,Yes
135244-1,"Ramos, Mark J.",2025-05-01 00:00:00,0.0,Yes
135251-1,"Wilson, Donna P.",2025-05-01 00:00:00,0.0,Yes
135259-1,"Clark, Brenda J.",2025-05-01 00:00:00,0.0,Yes
135269-1,"Hughes, Megan K.",2025-05-01 00:00:00,0.0,Yes
135284-1,"Robinson, Evelyn C.",2025-05-01 00:00:00,0.0,Yes
135285-1,"Robinson, Evelyn C.",2025-05-01 00:00:00,0.0,Yes
135320-1,"Bennett, Tyler L.",2025-05-02 00:00:00,0.0,Yes
135381-1,"Rivera, Nathan M.",2025-05-04 00:00:00,0.0,Yes
135391-1,"Richardson, Stephen Q.",2025-05-04 00:00:00,0.0,Yes
135392-1,"Richardson, Stephen Q.",2025-05-04 00:00:00,0.0,Yes
135394-1,"Richardson, Stephen Q.",2025-05-04 00:00:00,0.0,Yes
135404-1,"Wilson, Donna P.",2025-05-05 00:00:00,0.0,Yes
135491-1,"Nguyen, Patricia A.",2025-05-06 00:00:00,0.0,Yes
135563-1,"Harris, Walter K.",2025-05-08 00:00:00,0.0,Yes
135619-1,"Chavez, Charles Q.",2025-05-09 00:00:00,0.0,No
135705-1,"Diaz, Michael P.",2025-05-12 00:00:00,0.0,Yes
135746-1,"Mitchell, Sarah M.",2025-05-13 00:00:00,0.0,Yes
135750-1,"Morris, Judith B.",2025-05-13 00:00:00,0.0,Yes
135781-1,"Anderson, Margaret F.",2025-05-13 00:00:00,0.0,Yes
135894-1,"Ramos, Mark J.",2025-05-15 00:00:00,0.0,Yes
136044-1,"Johnson, Rachel J.",2025-05-19 00:00:00,0.0,Yes
136054-1,"Clark, Brenda J.",2025-05-19 00:00:00,0.0,Yes
136071-1,"Phillips, Nicole V.",2025-05-19 00:00:00,0.0,Yes
136079-1,"Cooper, Jose H.",2025-05-19 00:00:00,0.0,Yes
136092-1,"Roberts, Sandra Q.",2025-05-20 00:00:00,0.0,No
136135-1,"Torres, Laura D.",2025-05-21 00:00:00,0.0,Yes
136185-1,"Smith, Stephanie P.",2025-05-22 00:00:00,0.0,Yes
136302-1,"Ramos, Maria L.",2025-05-25 00:00:00,0.0,Yes
136329-1,"Moore, Dorothy W.",2025-05-26 00:00:00,0.0,Yes
136428-1,"Murphy, Michael B.",2025-05-28 00:00:00,0.0,Yes
136510-1,"Mitchell, Kevin H.",2025-05-29 00:00:00,0.0,Yes
136553-1,"Jackson, Patricia U.",2025-05-30 00:00:00,0.0,Yes
136559-1,"Robinson, Evelyn C.",2025-05-30 00:00:00,0.0,Yes
136637-1,"Johnson, Rachel J.",2025-05-31 00:00:00,0.0,Yes
136752-1,"Martin, Donna K.",2025-06-03 00:00:00,0.0,Yes
136803-1,"Gray, Anna Y.",2025-06-03 00:00:00,0.0,Yes
136819-1,"Hernandez, William L.",2025-06-04 00:00:00,0.0,Yes
136929-1,"Richardson, Ronald W.",2025-06-06 00:00:00,0.0,No
136935-1,"Kim, Kenneth J.",2025-06-06 00:00:00,0.0,Yes
136963-1,"Cruz, Charles N.",2025-06-06 00:00:00,0.0,Yes
137002-1,"Mitchell, Kevin H.",2025-06-08 00:00:00,0.0,Yes
137003-1,"Mitchell, Kevin H.",2025-06-08 00:00:00,0.0,Yes
137017-1,"Davis, Daniel T.",2025-06-09 00:00:00,0.0,No
137131-1,"Ramirez, Joan M.",2025-06-10 00:00:00,0.0,Yes
137144-1,"Richardson, Ronald W.",2025-06-11 00:00:00,0.0,No
137211-1,"Nguyen, Patricia A.",2025-06-12 00:00:00,0.0,No
137258-1,"Wilson, Karen T.",2025-06-12 00:00:00,0.0,Yes
137297-1,"Robinson, Evelyn C.",2025-06-13 00:00:00,0.0,Yes
137298-1,"Robinson, Evelyn C.",2025-06-13 00:00:00,0.0,Yes
137358-1,"Cooper, Jose H.",2025-06-16 00:00:00,0.0,Yes
137372-1,"Johnson, Timothy G.",2025-06-16 00:00:00,0.0,Yes
137433-1,"Hill, Diane R.",2025-06-16 00:00:00,0.0,Yes
137437-1,"Mendoza, Matthew V.",2025-06-17 00:00:00,0.0,Yes
137438-1,"Wilson, Donna P.",2025-06-17 00:00:00,0.0,Yes
137484-1,"Cox, Steven W.",2025-06-17 00:00:00,0.0,Yes
137499-1,Business Tenant 11,2025-06-18 00:00:00,0.0,Yes
137510-1,"Rivera, Nathan M.",2025-06-18 00:00:00,0.0,Yes
137542-1,"Rivera, Nathan M.",2025-06-19 00:00:00,0.0,Yes
137568-1,"Salinas Cortes, Katherine R.",2025-06-20 00:00:00,0.0,Yes
137570-1,"Cruz, Charles N.",2025-06-20 00:00:00,0.0,No
137575-1,"Rivera, Nathan M.",2025-06-20 00:00:00,0.0,Yes
137661-1,"Mitchell, Kevin H.",2025-06-22 00:00:00,0.0,Yes
137665-1,"Gray, Anna Y.",2025-06-22 00:00:00,0.0,Yes
137669-1,"Wilson, Karen T.",2025-06-22 00:00:00,0.0,Yes
137672-1,"Smith, Stephanie P.",2025-06-23 00:00:00,0.0,Yes
137676-1,"Robinson, Evelyn C.",2025-06-23 00:00:00,0.0,Yes
137694-1,"Mendoza, Matthew V.",2025-06-23 00:00:00,0.0,No
137697-1,"Diaz, Michael P.",2025-06-23 00:00:00,0.0,Yes
137698-1,"Flores, Kenneth L.",2025-06-23 00:00:00,0.0,Yes
137705-1,"Martin, Donna K.",2025-06-23 00:00:00,0.0,Yes
137722-1,"Mendoza, Matthew V.",2025-06-23 00:00:00,0.0,Yes
137749-1,"Mendoza, Matthew V.",2025-06-24 00:00:00,0.0,Yes
137759-1,"Rivera, Shirley P.",2025-06-24 00:00:00,0.0,No
137762-1,"Martin, Donna K.",2025-06-24 00:00:00,0.0,No
137809-1,"Diaz, Jerry T.",2025-06-24 00:00:00,0.0,Yes
137862-1,"Chavez, Charles Q.",2025-06-25 00:00:00,0.0,No
137904-1,"Robinson, Evelyn C.",2025-06-26 00:00:00,0.0,No
137999-1,"Jones, Jacob Y.",2025-06-28 00:00:00,0.0,Yes
138379-1,"Jones, Jacob Y.",2025-07-07 00:00:00,0.0,No
138416-1,"Wilson, Donna P.",2025-07-08 00:00:00,0.0,No
138460-1,"Nelson, Anthony Y.",2025-07-08 00:00:00,0.0,Yes
138478-1,"Harris, Walter K.",2025-07-09 00:00:00,0.0,Yes
138493-1,"Gray, Anna Y.",2025-07-09 00:00:00,0.0,Yes
138526-1,"Richardson, Stephen Q.",2025-07-09 00:00:00,0.0,Yes
138555-1,"Cruz, Charles N.",2025-07-10 00:00:00,0.0,Yes
138556-1,"Cruz, Charles N.",2025-07-10 00:00:00,0.0,Yes
138604-1,"White, Dennis J.",2025-07-11 00:00:00,0.0,Yes
138648-1,"Ramos, Mark J.",2025-07-12 00:00:00,0.0,Yes
138702-1,"Mendoza, Ashley Y.",2025-07-14 00:00:00,0.0,Yes
138706-1,"Smith, Stephanie P.",2025-07-14 00:00:00,0.0,Yes
138742-1,"Mendoza, Matthew V.",2025-07-14 00:00:00,0.0,Yes
138766-1,"Davis, Daniel T.",2025-07-15 00:00:00,0.0,No
138812-1,"Brown, Joyce L.",2025-07-15 00:00:00,0.0,Yes
138865-1,"Torres, Thomas H.",2025-07-16 00:00:00,0.0,Yes
138922-1,"Bennett, Tyler L.",2025-07-17 00:00:00,0.0,Yes
138943-1,"Rivera, Shirley P.",2025-07-17 00:00:00,0.0,Yes
138984-1,"Roberts, Sandra Q.",2025-07-18 00:00:00,0.0,Yes
139004-1,"Adams, Debra K.",2025-07-18 00:00:00,0.0,Yes
139077-1,"Martinez, Gregory G.",2025-07-20 00:00:00,0.0,Yes
139093-1,"Taylor, Susan Q.",2025-07-20 00:00:00,0.0,Yes
139094-1,"Taylor, Susan Q.",2025-07-20 00:00:00,0.0,Yes
139101-1,"Cruz, Charles N.",2025-07-20 00:00:00,0.0,Yes
139171-1,"Taylor, Susan Q.",2025-07-22 00:00:00,0.0,Yes
139234-1,"Gutierrez, Anna M.",2025-07-23 00:00:00,0.0,Yes
139251-1,"Murphy, Michael B.",2025-07-23 00:00:00,0.0,No
139287-1,"Adams, Debra K.",2025-07-23 00:00:00,0.0,Yes
139336-1,"Parker, Helen E.",2025-07-24 00:00:00,0.0,No
139382-1,"Rivera, Nathan M.",2025-07-25 00:00:00,0.0,Yes
139446-1,"Phillips, Nicole V.",2025-07-25 00:00:00,0.0,Yes
139568-1,"Taylor, Susan Q.",2025-07-28 00:00:00,0.0,Yes
139649-1,"Diaz, Michael P.",2025-07-29 00:00:00,0.0,Yes
139668-1,"Campbell, Larry Q.",2025-07-29 00:00:00,0.0,No
139669-1,"Hall, Kimberly F.",2025-07-29 00:00:00,0.0,No
139879-1,"Mendoza, Matthew V.",2025-08-02 00:00:00,0.0,Yes
139893-1,"Richardson, Stephen Q.",2025-08-02 00:00:00,0.0,Yes
139895-1,"Richardson, Stephen Q.",2025-08-02 00:00:00,0.0,Yes
140004-1,"Green, Kathleen R.",2025-08-04 00:00:00,0.0,No
140016-1,"Turner, Carolyn S.",2025-08-04 00:00:00,0.0,No
140037-1,"Wood, Betty V.",2025-08-04 00:00:00,0.0,Yes
140039-1,"Wood, Betty V.",2025-08-04 00:00:00,0.0,Yes
140041-1,"Wood, Betty V.",2025-08-04 00:00:00,0.0,Yes
140056-1,"Ramirez, Joan M.",2025-08-05 00:00:00,0.0,Yes
140058-1,"Young, Tyler J.",2025-08-05 00:00:00,0.0,Yes
140153-1,"Nguyen, Joseph E.",2025-08-06 00:00:00,0.0,Yes
140156-1,"Wood, Betty V.",2025-08-06 00:00:00,0.0,No
140165-1,"Reed, Mark G.",2025-08-06 00:00:00,0.0,Yes
140174-1,"Mendoza, Ashley Y.",2025-08-06 00:00:00,0.0,Yes
140202-1,"Young, Michelle E.",2025-08-07 00:00:00,0.0,No
140213-1,"Martin, Donna K.",2025-08-07 00:00:00,0.0,Yes
140284-1,"Williams, Joshua D.",2025-08-08 00:00:00,0.0,Yes
140310-1,"Wood, Betty V.",2025-08-09 00:00:00,0.0,Yes
140322-1,"Rodriguez, Kenneth G.",2025-08-09 00:00:00,0.0,Yes
140407-1,"Mendoza, Ashley Y.",2025-08-11 00:00:00,0.0,Yes
140548-1,"Martin, Donna K.",2025-08-14 00:00:00,0.0,Yes
140639-1,"Ramos, Mark J.",2025-08-16 00:00:00,0.0,Yes
140673-1,"Hill, Diane R.",2025-08-17 00:00:00,0.0,Yes
140680-1,"Reed, Mark G.",2025-08-17 00:00:00,0.0,Yes
140729-1,"Reed, Mark G.",2025-08-18 00:00:00,0.0,Yes
140730-1,"Reed, Mark G.",2025-08-18 00:00:00,0.0,Yes
140777-1,"Wright, Jennifer A.",2025-08-19 00:00:00,0.0,No
140782-1,"Howard, Ryan F.",2025-08-19 00:00:00,0.0,Yes
140948-1,"Gray, Anna Y.",2025-08-21 00:00:00,0.0,Yes
141035-1,"Watson, Jack L.",2025-08-23 00:00:00,0.0,Yes
141057-1,"Harris, Melissa F.",2025-08-23 00:00:00,0.0,No
141086-1,"Cruz, Dorothy J.",2025-08-24 00:00:00,0.0,Yes
141113-1,"Flores, Kenneth L.",2025-08-25 00:00:00,0.0,Yes
141145-1,"Diaz, Michael P.",2025-08-25 00:00:00,0.0,No
141172-1,"Bennett, James J.",2025-08-26 00:00:00,0.0,Yes
141248-1,"Smith, Stephanie P.",2025-08-27 00:00:00,0.0,Yes
141336-1,"Morris, Benjamin H.",2025-08-28 00:00:00,0.0,Yes
141422-1,"Stewart, Christina Y.",2025-08-30 00:00:00,0.0,Yes
141472-1,"Jackson, Patricia U.",2025-09-01 00:00:00,0.0,Yes
141478-1,"Diaz, Jerry T.",2025-09-01 00:00:00,0.0,Yes
141512-1,"Bennett, Tyler L.",2025-09-02 00:00:00,0.0,Yes
141513-1,"Stewart, Christina Y.",2025-09-02 00:00:00,0.0,Yes
141530-2,"Cruz, Charles N.",2025-09-02 00:00:00,0.0,No
141540-1,"Rodriguez, Kenneth G.",2025-09-02 00:00:00,0.0,Yes
141558-1,"Mendoza, Matthew V.",2025-09-02 00:00:00,0.0,No
141621-1,"Ramos, Maria L.",2025-09-03 00:00:00,0.0,No
141624-1,"Parker, Helen E.",2025-09-03 00:00:00,0.0,No
141662-1,"Clark, Aaron L.",2025-09-04 00:00:00,0.0,No
141680-1,"Jones, Christina B.",2025-09-04 00:00:00,0.0,Yes
141756-1,"Ramos, Maria L.",2025-09-06 00:00:00,0.0,Yes
141760-1,"Wood, Betty V.",2025-09-06 00:00:00,0.0,Yes
141771-1,"Cooper, Jose H.",2025-09-07 00:00:00,0.0,Yes
141800-1,"Gray, Anna Y.",2025-09-08 00:00:00,0.0,Yes
141806-1,"Gray, Anna Y.",2025-09-08 00:00:00,0.0,Yes
141830-1,"Campbell, Larry G.",2025-09-08 00:00:00,0.0,Yes
141831-1,"Campbell, Larry G.",2025-09-08 00:00:00,0.0,Yes
141841-1,"Nguyen, Joseph E.",2025-09-08 00:00:00,0.0,Yes
141853-1,"Nguyen, Joseph E.",2025-09-09 00:00:00,0.0,Yes
141858-1,"Nguyen, Joseph E.",2025-09-09 00:00:00,0.0,Yes
141901-1,"Wilson, Karen T.",2025-09-10 00:00:00,0.0,Yes
142018-1,"Jones, Jacob H.",2025-09-12 00:00:00,0.0,No
142088-1,"Bravo Serrano, Andrew P.",2025-09-14 00:00:00,0.0,Yes
142123-1,"Taylor, Larry S.",2025-09-15 00:00:00,0.0,Yes
142155-1,"Brooks, Kathleen D.",2025-09-16 00:00:00,0.0,Yes
142161-1,"Baker, Pamela B.",2025-09-16 00:00:00,0.0,Yes
142168-1,"Hernandez, William L.",2025-09-16 00:00:00,0.0,Yes
142175-1,"Brooks, Kathleen D.",2025-09-16 00:00:00,0.0,No
142201-1,"Cox, Steven W.",2025-09-17 00:00:00,0.0,Yes
142205-1,"Johnson, Gary L.",2025-09-17 00:00:00,0.0,Yes
142210-1,"Cox, Steven W.",2025-09-17 00:00:00,0.0,Yes
142223-1,"Morris, Benjamin H.",2025-09-17 00:00:00,0.0,Yes
142271-1,"Mitchell, Sarah M.",2025-09-18 00:00:00,0.0,No
142307-1,"Brooks, Kathleen D.",2025-09-19 00:00:00,0.0,Yes
142320-1,"Brooks, Kathleen D.",2025-09-19 00:00:00,0.0,Yes
142327-1,"Reed, Mark G.",2025-09-19 00:00:00,0.0,No
142344-1,"Gray, Anna Y.",2025-09-20 00:00:00,0.0,Yes
142382-1,"Cooper, Jose H.",2025-09-21 00:00:00,0.0,Yes
142418-1,"Rivera, Shirley P.",2025-09-22 00:00:00,0.0,Yes
142465-1,"Diaz, Michael P.",2025-09-22 00:00:00,0.0,Yes
